fname,label
clip_8a63eed77.wav,1
clip_5278badf4.wav,6
clip_415882afc.wav,9
clip_65aed994c.wav,0
clip_78f657e3b.wav,9
clip_315813f01.wav,7
clip_ca443895c.wav,3
clip_9435d54c0.wav,6
clip_d08e870db.wav,1
clip_923c832c7.wav,6
clip_096146e57.wav,9
clip_69d8ff397.wav,5
clip_060434e3e.wav,5
clip_28c66bdfc.wav,9
clip_ebbc9ed7f.wav,1
clip_82cbe1660.wav,4
clip_c2781d077.wav,2
clip_817025b6d.wav,7
clip_174af7b3a.wav,2
clip_4294d2792.wav,3
clip_0f6aec06b.wav,7
clip_79698dc44.wav,6
clip_cff4011bd.wav,8
clip_8edf05b85.wav,5
clip_8a92711c0.wav,9
clip_df4f81704.wav,4
clip_1163cb666.wav,10
clip_61f2b527a.wav,2
clip_3d057eded.wav,9
clip_92b3acde5.wav,10
clip_99b6f5b3e.wav,9
clip_2f8e3b3ac.wav,6
clip_73f774e7d.wav,7
clip_c41404c76.wav,9
clip_f82bb0d5a.wav,5
clip_6edc5b717.wav,4
clip_fff8e76f9.wav,9
clip_feb6d570f.wav,5
clip_873a2104c.wav,0
clip_318808f47.wav,6
clip_1a7ae1c54.wav,2
clip_21db62b31.wav,5
clip_48a03b873.wav,1
clip_911082798.wav,2
clip_abf2ab6b9.wav,1
clip_5cea9b46b.wav,2
clip_5211c4955.wav,8
clip_af9a966c3.wav,9
clip_822584754.wav,3
clip_278451fdd.wav,5
clip_e03854fd0.wav,8
clip_9f81b6c86.wav,9
clip_01c03aa52.wav,7
clip_11cb55aa1.wav,6
clip_a6fc03916.wav,6
clip_96ea9e056.wav,6
clip_7fa08e080.wav,9
clip_9d5a7c26f.wav,9
clip_be99ccb6e.wav,2
clip_b571b6d3d.wav,10
clip_960e57c1f.wav,3
clip_e2502de4d.wav,1
clip_e3512a1df.wav,3
clip_a881a346c.wav,5
clip_4e5e82918.wav,1
clip_8748fe6c6.wav,10
clip_f5f23e6b4.wav,7
clip_037135cf3.wav,8
clip_7b36caa66.wav,5
clip_66a00e954.wav,6
clip_5a0129f27.wav,6
clip_161f6984a.wav,5
clip_c071f5eac.wav,1
clip_88edb99de.wav,8
clip_e8406768c.wav,9
clip_b9dcf936e.wav,7
clip_d3846f088.wav,4
clip_0cbc9006f.wav,3
clip_9e63bcebd.wav,3
clip_62fc71c61.wav,4
clip_9edc019b5.wav,0
clip_f6c87873c.wav,10
clip_8f5182017.wav,6
clip_421defe34.wav,4
clip_a04cf6631.wav,8
clip_6d2fd26f5.wav,6
clip_b50b1d0c1.wav,9
clip_1304a586a.wav,3
clip_df98834c6.wav,10
clip_0c964480d.wav,6
clip_a05bcb252.wav,6
clip_e6cb48efa.wav,2
clip_3272cfe96.wav,5
clip_0c1dce562.wav,8
clip_a96a00286.wav,5
clip_5b3e4cb5d.wav,2
clip_b128f614c.wav,3
clip_65a043b9b.wav,5
clip_3e5252f8c.wav,7
clip_de5a5fb6e.wav,9
clip_6aac5922c.wav,7
clip_76aec9d19.wav,10
clip_563873ada.wav,10
clip_222a5dc93.wav,3
clip_ed282aaa0.wav,6
clip_686b2c506.wav,0
clip_923144f8f.wav,6
clip_602b1ce4f.wav,1
clip_d947be809.wav,2
clip_448c818b5.wav,6
clip_9e85fb58c.wav,5
clip_d4cc07241.wav,9
clip_007234317.wav,1
clip_d0ef0f32c.wav,0
clip_8d93918ad.wav,10
clip_798ee8f3e.wav,6
clip_8b9f284fb.wav,2
clip_3c6ac6cef.wav,9
clip_24ea726ee.wav,6
clip_9fe42b075.wav,6
clip_4de88749b.wav,9
clip_ca218b45b.wav,5
clip_4dfc06e4b.wav,6
clip_d8b70efe1.wav,0
clip_05515cb1a.wav,7
clip_e59d5c981.wav,4
clip_21fe9227d.wav,8
clip_7a0ee93e7.wav,8
clip_b4b531c08.wav,5
clip_a85ae4be9.wav,4
clip_b558bae1f.wav,10
clip_8afc68787.wav,6
clip_6df60a2c7.wav,5
clip_a8840dcd3.wav,10
clip_5c4589ff8.wav,5
clip_9ffae31fe.wav,7
clip_631590fb5.wav,3
clip_71385a104.wav,9
clip_6a6e3b785.wav,9
clip_e7b628f88.wav,4
clip_63c4b7d3b.wav,10
clip_0fcd876ee.wav,1
clip_bab567d88.wav,7
clip_b535a9d22.wav,3
clip_128ede4b0.wav,3
clip_7ecbfc7c9.wav,4
clip_e03940101.wav,5
clip_a4315b1e8.wav,1
clip_e86e308e9.wav,6
clip_5873715c3.wav,3
clip_b41feafe7.wav,10
clip_54cacbd24.wav,10
clip_fe26c29ec.wav,7
clip_da37ad468.wav,4
clip_cbcb22bb7.wav,8
clip_7fac29e9c.wav,5
clip_c767fa2c0.wav,6
clip_4ffc1ebfb.wav,5
clip_a0895559f.wav,0
clip_98ba67542.wav,10
clip_59d1627ac.wav,10
clip_009bfb5a0.wav,2
clip_58eb59ab6.wav,6
clip_d9d9105ed.wav,4
clip_4bbf9b481.wav,8
clip_acb59a939.wav,6
clip_13f434ea9.wav,3
clip_9c45212d4.wav,5
clip_37ecb06e9.wav,0
clip_5f62e8952.wav,6
clip_545bb48cb.wav,6
clip_f06d644df.wav,5
clip_7bbadc212.wav,9
clip_48f024fd6.wav,10
clip_80604278e.wav,10
clip_2b4c9397b.wav,8
clip_39062e71c.wav,3
clip_6c4702bb4.wav,6
clip_7aaa096ed.wav,4
clip_520cc4309.wav,4
clip_0a104d4b6.wav,3
clip_b0ab6d62e.wav,7
clip_6d770ac57.wav,3
clip_ad2d0aa47.wav,0
clip_550bc50a4.wav,6
clip_14448c4b6.wav,4
clip_e457fc574.wav,1
clip_56aa307a9.wav,6
clip_cf7040169.wav,5
clip_275d745c4.wav,10
clip_aaa31f460.wav,9
clip_e88ab0515.wav,5
clip_16dd58ad7.wav,10
clip_d3bdcfed4.wav,0
clip_0841e88cf.wav,7
clip_07551dc5a.wav,8
clip_2534057cb.wav,9
clip_11821962a.wav,2
clip_ad93e9c90.wav,0
clip_9b76de1d5.wav,6
clip_0932db221.wav,6
clip_57dae47c2.wav,5
clip_2505b073b.wav,2
clip_960a1a9a5.wav,6
clip_38d4a4a3a.wav,2
clip_f6f0fd5d4.wav,9
clip_393a55b43.wav,6
clip_23bb5d508.wav,0
clip_86b8d577a.wav,9
clip_924f54c22.wav,10
clip_6afdc81ea.wav,5
clip_f709f9f93.wav,2
clip_bfbaf9d8c.wav,0
clip_140fbf86a.wav,0
clip_785f4dbde.wav,3
clip_2eee60471.wav,1
clip_192398e74.wav,10
clip_e0f4689ae.wav,6
clip_26c08db5d.wav,2
clip_013e84549.wav,1
clip_bc556ef1a.wav,8
clip_7c04409b2.wav,9
clip_40d337350.wav,8
clip_23463dd20.wav,6
clip_d0c5dcd5c.wav,3
clip_6bdfb36b3.wav,0
clip_cccebe2b2.wav,4
clip_ef915184d.wav,5
clip_be8618876.wav,5
clip_5e8731627.wav,4
clip_12fb5cf3d.wav,10
clip_c45ff3a67.wav,6
clip_07732cf49.wav,5
clip_183e27371.wav,2
clip_03179f7a5.wav,3
clip_db29ba7a7.wav,2
clip_630022c15.wav,3
clip_b9f5ff2b6.wav,7
clip_f7f5c3cba.wav,8
clip_c6c37148a.wav,6
clip_99c7da183.wav,9
clip_3a7f30308.wav,3
clip_dcffb3639.wav,3
clip_de037af1d.wav,0
clip_231ca5fd4.wav,3
clip_dbac139e2.wav,1
clip_972d5a989.wav,0
clip_c960a8d90.wav,5
clip_ba9f33a94.wav,6
clip_3e458e59a.wav,10
clip_143bf0e27.wav,6
clip_a581312c7.wav,0
clip_1eec4b7d4.wav,6
clip_731076813.wav,3
clip_177762822.wav,8
clip_689af442e.wav,5
clip_d249ecb7f.wav,6
clip_86b9f48ba.wav,5
clip_4678a471d.wav,3
clip_f786132f9.wav,9
clip_e4cea399d.wav,10
clip_9316c124e.wav,10
clip_6005d2699.wav,10
clip_7881c77d0.wav,6
clip_bd18f82ad.wav,5
clip_47f69ca8e.wav,9
clip_96b4f6106.wav,10
clip_8d8be0655.wav,6
clip_bd7e1931c.wav,4
clip_ab51426c9.wav,3
clip_9791ac558.wav,10
clip_e3a0240c4.wav,2
clip_e9fbe9ebe.wav,9
clip_0855a669c.wav,7
clip_fb4343ceb.wav,8
clip_41318dc3a.wav,1
clip_9871e6cd1.wav,3
clip_34e5646a6.wav,5
clip_087c0462e.wav,9
clip_cb22d1c60.wav,5
clip_caa9c2a7d.wav,5
clip_efb5e57e1.wav,9
clip_9a81525fd.wav,5
clip_c0cdb4872.wav,10
clip_9da0b4cd5.wav,6
clip_1e8153e0d.wav,0
clip_390deffeb.wav,9
clip_af15ed328.wav,10
clip_90633a3d0.wav,8
clip_e788d4c66.wav,10
clip_6f9e23d31.wav,5
clip_2ef24ac46.wav,5
clip_364e98755.wav,6
clip_3645b9e0d.wav,5
clip_bb05e75db.wav,10
clip_321edaf33.wav,9
clip_f0f28e493.wav,9
clip_4ccdecd1d.wav,9
clip_20eb3fe46.wav,6
clip_49ee19909.wav,9
clip_4ccffd064.wav,0
clip_f36102b3b.wav,10
clip_86cc3e3a9.wav,2
clip_df6a489ce.wav,4
clip_521408341.wav,6
clip_9bb396844.wav,3
clip_e6787d73a.wav,3
clip_5a4b84cd1.wav,0
clip_138c6f192.wav,10
clip_7f2323437.wav,6
clip_a62c2e424.wav,5
clip_517762aa6.wav,0
clip_48cd29f3e.wav,5
clip_9b209bcb2.wav,4
clip_6b7e59724.wav,6
clip_f162347e9.wav,3
clip_75cdba87b.wav,9
clip_ec1546da7.wav,5
clip_b4dcbb76f.wav,6
clip_57d396eaf.wav,5
clip_2402a2542.wav,3
clip_55310c711.wav,1
clip_4d7a42a9f.wav,3
clip_92403448c.wav,6
clip_1f2f1c519.wav,4
clip_b931862c5.wav,5
clip_01dbd607a.wav,10
clip_1008e5d87.wav,8
clip_eff5210a9.wav,2
clip_6133c89fe.wav,6
clip_9b8cbcf58.wav,5
clip_81f921db2.wav,7
clip_5af47737e.wav,8
clip_345759da6.wav,3
clip_f9ac4101d.wav,6
clip_e5553c2f3.wav,10
clip_373d3c631.wav,7
clip_d7ae1bd42.wav,7
clip_48d4e336f.wav,3
clip_087d28de9.wav,6
clip_813b936d3.wav,8
clip_6f32d7884.wav,6
clip_3db31db09.wav,1
clip_2cc14def1.wav,6
clip_9e200b4b6.wav,5
clip_8a068f330.wav,9
clip_3d59cf03b.wav,9
clip_9198adb08.wav,4
clip_e6cf569d6.wav,6
clip_ce4427cf8.wav,1
clip_51279a506.wav,8
clip_ba561de45.wav,6
clip_539aebcb7.wav,3
clip_bab0ba1db.wav,8
clip_ab7af2472.wav,2
clip_c4c5a18de.wav,5
clip_42539aaf6.wav,4
clip_f17b8ed2b.wav,10
clip_e1fe3f321.wav,9
clip_240df6dc5.wav,10
clip_80c3d720f.wav,10
clip_f08a33f78.wav,5
clip_3fbeea7ad.wav,4
clip_32afc60d5.wav,10
clip_2ddb54ec0.wav,5
clip_fe2e43133.wav,1
clip_077598b8b.wav,8
clip_a1779271e.wav,6
clip_5b0534cea.wav,4
clip_3d7894b9e.wav,3
clip_04157c85c.wav,9
clip_030852935.wav,0
clip_68ada071f.wav,4
clip_755138f48.wav,6
clip_641d6b0ee.wav,8
clip_02f9b8d5f.wav,10
clip_167d44953.wav,9
clip_bce001737.wav,3
clip_cdc7b6925.wav,1
clip_80c050dc0.wav,10
clip_3f7dbd1d0.wav,4
clip_16c9a7d6b.wav,9
clip_f600c97c0.wav,10
clip_1e16b0814.wav,8
clip_19396aa15.wav,5
clip_81c7eaa38.wav,2
clip_f2ce3f4b4.wav,2
clip_3b468f660.wav,2
clip_3d7e35e32.wav,6
clip_c9c482b0e.wav,9
clip_fe582d4ae.wav,5
clip_3bb4935ef.wav,2
clip_a9bf792ee.wav,0
clip_cf405d826.wav,8
clip_203b2d4db.wav,8
clip_34a53c0ad.wav,0
clip_17bcb5c0c.wav,0
clip_a7b345a6e.wav,1
clip_42873ef52.wav,3
clip_2dba0f29b.wav,6
clip_b01ec2df3.wav,8
clip_e5ba23b0f.wav,1
clip_8f04a5cb7.wav,5
clip_5c5535932.wav,10
clip_a8a66f509.wav,4
clip_1ec906ed8.wav,3
clip_573914016.wav,2
clip_d42f569a0.wav,6
clip_f27857ece.wav,4
clip_7c596f8a2.wav,10
clip_6506c1ab1.wav,4
clip_c424a8014.wav,8
clip_5e879d37e.wav,2
clip_a88f74357.wav,0
clip_85dc347ea.wav,8
clip_b6a51e317.wav,9
clip_9c5267cea.wav,8
clip_ccf6d01fc.wav,1
clip_b5c25f787.wav,10
clip_4902552f5.wav,8
clip_f3c0b9edd.wav,7
clip_9830b37a3.wav,5
clip_ca7ec4232.wav,1
clip_43b81e5ee.wav,6
clip_a090679d8.wav,2
clip_c32976a03.wav,8
clip_4ca259db4.wav,6
clip_f66c6d8db.wav,0
clip_2cc354ec0.wav,10
clip_644ef6214.wav,2
clip_72935f199.wav,5
clip_ea45c47ed.wav,2
clip_9ff0ee801.wav,6
clip_3b9e3947f.wav,5
clip_2f06d2b9c.wav,3
clip_892ed39b6.wav,10
clip_bb610f740.wav,5
clip_2bab710d8.wav,8
clip_d94c3d815.wav,5
clip_07830596b.wav,3
clip_e8b3b357e.wav,8
clip_ff8c16cf3.wav,5
clip_6d8bc201c.wav,7
clip_a8d95427c.wav,0
clip_cce51c16c.wav,1
clip_372c3b9a9.wav,3
clip_c0b177719.wav,8
clip_9bb9d4714.wav,3
clip_af3f03083.wav,6
clip_de9c344c0.wav,5
clip_697adebe9.wav,7
clip_e7eb600b5.wav,2
clip_babc2638d.wav,9
clip_445d3220f.wav,7
clip_eb1f5d4ed.wav,9
clip_03608aa51.wav,9
clip_084148363.wav,6
clip_24d44d5e3.wav,7
clip_b51f0048e.wav,8
clip_a9b38377a.wav,3
clip_968c19821.wav,6
clip_448a481ce.wav,9
clip_41b48b995.wav,8
clip_8a849821f.wav,10
clip_a906e92e2.wav,5
clip_93f16e64f.wav,9
clip_6c4df5bf6.wav,10
clip_90a613f23.wav,6
clip_773539961.wav,6
clip_3e5c3ebca.wav,5
clip_e1fe08de9.wav,2
clip_a2bd642e7.wav,10
clip_fbfabe2ba.wav,5
clip_f8c40847b.wav,3
clip_d851f9b08.wav,1
clip_d945a2d20.wav,10
clip_106d894d2.wav,4
clip_0623e0ed7.wav,10
clip_391c66278.wav,5
clip_ea6ccd834.wav,9
clip_4d6e1fcc7.wav,6
clip_a4b8ef159.wav,4
clip_f7e2af6dd.wav,4
clip_6565ee110.wav,7
clip_3218cec9d.wav,1
clip_9a683056f.wav,7
clip_a4dcd8c80.wav,9
clip_2c7aabb92.wav,10
clip_fd0127daa.wav,8
clip_1c042dd3d.wav,10
clip_5120af4bb.wav,6
clip_6c7dfec6e.wav,8
clip_d28261868.wav,10
clip_2e5ed5e53.wav,2
clip_2090a8252.wav,4
clip_2e603cd75.wav,1
clip_7ce82290d.wav,4
clip_02e257f7d.wav,5
clip_7a2b2cbf3.wav,3
clip_16ddc350f.wav,2
clip_60bc65545.wav,10
clip_622acb541.wav,7
clip_7f008b9ca.wav,5
clip_3881b6c74.wav,4
clip_65762fd8a.wav,3
clip_4b84e6ec6.wav,5
clip_b88d46abb.wav,4
clip_edf78eb83.wav,6
clip_83e76c34b.wav,9
clip_0a53a9972.wav,0
clip_e8d3d9f45.wav,10
clip_770724d65.wav,5
clip_0c1060e7f.wav,9
clip_2828381c7.wav,8
clip_6bfeb045a.wav,0
clip_d9afafd13.wav,2
clip_d4634f278.wav,8
clip_1d9e6a330.wav,3
clip_10911f87a.wav,3
clip_2b66428d5.wav,0
clip_6761d3efb.wav,7
clip_7e83820c3.wav,9
clip_f0ce626d4.wav,8
clip_5a6499fe4.wav,10
clip_4c2c154d7.wav,1
clip_33327b167.wav,0
clip_4dd60d1d1.wav,6
clip_fdd26238a.wav,8
clip_de9f34f0e.wav,6
clip_dcac4d858.wav,0
clip_ee7faafac.wav,10
clip_5a6904716.wav,5
clip_07717f313.wav,6
clip_1d35d2983.wav,9
clip_68a833d3c.wav,2
clip_29b5bca66.wav,5
clip_3cb3ec990.wav,3
clip_7fa1e2f3d.wav,2
clip_bf56f6457.wav,5
clip_b1e102dfb.wav,1
clip_30f993b48.wav,3
clip_a5bb1e9d3.wav,5
clip_08b90de1a.wav,1
clip_4922c368b.wav,2
clip_814a2b562.wav,6
clip_9aa9b9aa1.wav,6
clip_7da99b136.wav,7
clip_5bcc1c0c7.wav,5
clip_c12fd7861.wav,8
clip_8be99750c.wav,5
clip_7bffcf88d.wav,3
clip_1c2612660.wav,10
clip_6e41f5c55.wav,9
clip_796461b6f.wav,4
clip_4bebc5da3.wav,3
clip_528a89e3f.wav,7
clip_b07d8e48d.wav,4
clip_b15f58671.wav,3
clip_dc7a9cf7c.wav,9
clip_945051e75.wav,9
clip_8daabc278.wav,10
clip_da6a78588.wav,5
clip_57ae08487.wav,9
clip_9d57dfd9e.wav,10
clip_375f0dfa6.wav,9
clip_7c18fce40.wav,6
clip_c417936a0.wav,10
clip_67b31ff93.wav,9
clip_e4aeb39e8.wav,2
clip_889ac46b5.wav,9
clip_5edc2b08c.wav,6
clip_ccc927d6e.wav,4
clip_a7cddbc74.wav,8
clip_b06b8a536.wav,2
clip_74024d655.wav,10
clip_cc5b5fba7.wav,1
clip_1d3f3508b.wav,1
clip_d2f86ab0d.wav,6
clip_effcc53c8.wav,7
clip_7e9225995.wav,7
clip_fe3de4a0b.wav,10
clip_c61f93c6a.wav,5
clip_4b50ff954.wav,4
clip_2d55a07a7.wav,9
clip_f1f871155.wav,7
clip_68e3b6f4e.wav,2
clip_7b4dab356.wav,0
clip_45387dd43.wav,9
clip_f8be372d9.wav,4
clip_517fa7166.wav,5
clip_d70bfe649.wav,2
clip_674d9cedf.wav,2
clip_9326da533.wav,2
clip_b340a3f20.wav,6
clip_e1f1fc1f6.wav,8
clip_d78d704ee.wav,6
clip_a0998b232.wav,10
clip_f18f106e7.wav,4
clip_3cecfa587.wav,9
clip_a3ef4b941.wav,6
clip_34e177dd1.wav,0
clip_25ae2d4cd.wav,5
clip_f5e5be6f4.wav,8
clip_ed39ee450.wav,2
clip_5526f1a86.wav,6
clip_4720ab1e9.wav,1
clip_d8581b488.wav,3
clip_400d99119.wav,8
clip_81990c320.wav,10
clip_8e0678109.wav,4
clip_0918e77ee.wav,3
clip_b39b4404c.wav,6
clip_426fdfbd7.wav,5
clip_2b8a6750b.wav,6
clip_ec63a7ce2.wav,3
clip_0b27505a0.wav,5
clip_fe37e3e56.wav,6
clip_53f177c92.wav,8
clip_cf1a773d3.wav,9
clip_fa7720120.wav,0
clip_ef8d44ec6.wav,3
clip_d6c8ad5bf.wav,8
clip_abea897b8.wav,4
clip_ddd05d273.wav,9
clip_cceca5f24.wav,8
clip_f32afda75.wav,9
clip_950f87f74.wav,6
clip_18d2ab553.wav,3
clip_75e8e1564.wav,1
clip_667d9e698.wav,3
clip_134243c67.wav,10
clip_550daf455.wav,0
clip_baeed4fc0.wav,0
