fname,label
clip_d19a5c4fb.wav,9
clip_282cd8cd5.wav,6
clip_6615aeab5.wav,8
clip_494157c21.wav,3
clip_2bf837361.wav,1
clip_2a6ce9709.wav,7
clip_3ab02b67c.wav,9
clip_1d630626a.wav,0
clip_e83947a31.wav,5
clip_bfeaab4f3.wav,9
clip_8d680a651.wav,9
clip_26fbd2f01.wav,3
clip_60909c3cc.wav,8
clip_84bc10b24.wav,5
clip_7b9884ab5.wav,5
clip_f8550aaf0.wav,9
clip_b10587689.wav,10
clip_9a2cdf971.wav,9
clip_7eebfb367.wav,10
clip_a46b2b56d.wav,6
clip_08a7959f6.wav,3
clip_a0bfcabd4.wav,3
clip_c14a8b26a.wav,3
clip_9a7b1ea04.wav,9
clip_5f88f9e58.wav,3
clip_a87b8dbe9.wav,9
clip_f07c5d227.wav,4
clip_25673b033.wav,3
clip_684f721a5.wav,5
clip_871c48d92.wav,5
clip_453fac266.wav,9
clip_6fe761176.wav,6
clip_bd367c78a.wav,5
clip_8cd79eed6.wav,5
clip_3801d8dbc.wav,8
clip_2e31961a3.wav,1
clip_ebe984916.wav,4
clip_45765ab0d.wav,6
clip_9d22a7738.wav,6
clip_8b5c571d0.wav,1
clip_6a88324ae.wav,10
clip_c56a5cad1.wav,5
clip_7b8951ddb.wav,6
clip_2d85e6c3b.wav,3
clip_7316d3e0e.wav,3
clip_47e2d2549.wav,5
clip_c8c05a4e5.wav,9
clip_fb0287715.wav,8
clip_55f016b69.wav,8
clip_9785a2a2c.wav,7
clip_ccb2188b4.wav,5
clip_d1839f281.wav,9
clip_f8cbddcb2.wav,1
clip_3764ec802.wav,10
clip_ccdcde6ad.wav,4
clip_623257ee0.wav,10
clip_ab637c648.wav,5
clip_9f2d19abc.wav,10
clip_77585d058.wav,8
clip_c45567ad2.wav,5
clip_134a69f4d.wav,10
clip_95d81d320.wav,2
clip_a3671ac5e.wav,10
clip_10d00752e.wav,9
clip_657ddd555.wav,1
clip_67084942b.wav,9
clip_6eaea6b36.wav,5
clip_540da097e.wav,1
clip_84cf79e38.wav,3
clip_e856d4a57.wav,6
clip_6728037cb.wav,6
clip_9512e1cc9.wav,6
clip_b97377a16.wav,9
clip_22061d3f0.wav,6
clip_1c6f9afc5.wav,6
clip_00b4951c8.wav,9
clip_20486bc1a.wav,6
clip_2af034ead.wav,6
clip_6e4fb72fc.wav,0
clip_608741df4.wav,5
clip_144f42890.wav,2
clip_454617823.wav,10
clip_d5c16e856.wav,6
clip_00dbc4c4a.wav,2
clip_5acbe8c51.wav,8
clip_c45deee70.wav,1
clip_214e617f9.wav,4
clip_0aef66645.wav,3
clip_b793579f0.wav,10
clip_07597290a.wav,5
clip_93a031e37.wav,4
clip_fd0560845.wav,9
clip_23e82b807.wav,5
clip_475412624.wav,6
clip_5e9c7f0d3.wav,6
clip_691b065fe.wav,6
clip_442e74335.wav,6
clip_13cfde925.wav,10
clip_28f58b55d.wav,1
clip_6683164f9.wav,5
clip_b8d13391d.wav,2
clip_480446944.wav,3
clip_fedbdf61b.wav,4
clip_92aa00cc4.wav,4
clip_5b92598c7.wav,5
clip_c7f37c753.wav,3
clip_833773fc3.wav,6
clip_151977b5f.wav,6
clip_11047511b.wav,4
clip_7846bae2a.wav,6
clip_4fde932c9.wav,10
clip_664349947.wav,3
clip_ff2fbadf6.wav,4
clip_2ba2aa792.wav,5
clip_21045df43.wav,9
clip_83bcae223.wav,5
clip_295dd91ed.wav,4
clip_7b50bec79.wav,0
clip_01a21b71e.wav,2
clip_1c82357bb.wav,7
clip_5f773e470.wav,6
clip_8b8cad94b.wav,0
clip_12f45eb4b.wav,10
clip_db8742cd5.wav,5
clip_f3eceaeb0.wav,2
clip_764a73dc8.wav,3
clip_981902418.wav,9
clip_c37c2821d.wav,9
clip_20d43ae41.wav,6
clip_98f3bb267.wav,9
clip_ddb784178.wav,9
clip_e5455999c.wav,6
clip_5f16e4838.wav,9
clip_8dca8c095.wav,10
clip_fb0a94963.wav,4
clip_f9961feaa.wav,5
clip_aa2dbe6d7.wav,7
clip_3a4ecb211.wav,3
clip_41f45709e.wav,4
clip_104f77a81.wav,10
clip_88b72b344.wav,5
clip_fb2577d9c.wav,5
clip_7283a848c.wav,10
clip_47bc6baf5.wav,2
clip_ef3e14165.wav,4
clip_a6a106e53.wav,0
clip_9e59b5b14.wav,5
clip_35158569c.wav,5
clip_a7005c636.wav,3
clip_13ea49412.wav,7
clip_78e714d75.wav,5
clip_d3b82f3d6.wav,5
clip_963731827.wav,1
clip_09969030f.wav,0
clip_843fca34f.wav,9
clip_71676eef4.wav,8
clip_134ca81b1.wav,6
clip_26abe2ddb.wav,9
clip_5058c4a94.wav,10
clip_e6065996f.wav,6
clip_2dc2b3dea.wav,1
clip_08b8e020a.wav,2
clip_a98ab0269.wav,9
clip_dc15f4b17.wav,3
clip_c1262bb6d.wav,6
clip_7e4f22efa.wav,7
clip_de18a75c7.wav,10
clip_8b31175af.wav,5
clip_203c6cf91.wav,2
clip_cf6ce15cb.wav,5
clip_d867855c6.wav,2
clip_299546a08.wav,7
clip_ec6d62edb.wav,9
clip_b7d1b7cfb.wav,10
clip_07507217d.wav,5
clip_b3a06e532.wav,4
clip_c96a0412e.wav,4
clip_df33fbcb0.wav,10
clip_8bd6937da.wav,2
clip_cbb7d69cb.wav,1
clip_886481046.wav,4
clip_d015b925b.wav,0
clip_95da5f1b2.wav,5
clip_f1623b780.wav,2
clip_508d8aa0d.wav,0
clip_436386e7b.wav,4
clip_7e40c0d4c.wav,0
clip_4a51c7819.wav,5
clip_353f65678.wav,9
clip_f49c4b560.wav,3
clip_1512e9b1f.wav,3
clip_a17babddc.wav,6
clip_886ec4690.wav,10
clip_fe5bd4333.wav,9
clip_9103d04f1.wav,1
clip_a2fabe64c.wav,6
clip_d119bcc83.wav,9
clip_9c4345ea7.wav,2
clip_5c7a90a89.wav,9
clip_6cf090844.wav,3
clip_784534498.wav,7
clip_add58a664.wav,5
clip_e8e92286f.wav,7
clip_8f0b2ade8.wav,0
clip_0991f7252.wav,5
clip_784d19abb.wav,3
clip_b2daa694c.wav,10
clip_d31a553c2.wav,9
clip_abf81431c.wav,10
clip_174b9aef8.wav,8
clip_5c0246a73.wav,6
clip_7d8c97160.wav,3
clip_0210ddc19.wav,4
clip_416e6ec5d.wav,6
clip_21ca80bac.wav,4
clip_77868a277.wav,8
clip_ff7e7b774.wav,2
clip_4ea5d5dea.wav,0
clip_4ee297835.wav,4
clip_34034d82e.wav,0
clip_9ee67e44b.wav,9
clip_d1e850e16.wav,10
clip_a2c72bfdb.wav,2
clip_c002b4ce9.wav,1
clip_af0825d6d.wav,8
clip_964857858.wav,5
clip_f98ecc4dd.wav,0
clip_58b8f5433.wav,6
clip_d43adc0d6.wav,2
clip_c9fb1c209.wav,10
clip_1ccf027f9.wav,6
clip_42b4ae1a7.wav,7
clip_ce74a4a7a.wav,6
clip_11f68ecf1.wav,0
clip_bd005e9f6.wav,0
clip_3c4301b66.wav,2
clip_0f82741ff.wav,3
clip_a335063e4.wav,2
clip_aeb2afae8.wav,8
clip_5d63d53c2.wav,0
clip_18416d6c6.wav,4
clip_9f5bb5a86.wav,5
clip_3c16b51db.wav,3
clip_032975da9.wav,1
clip_cb4615baa.wav,10
clip_b8c8353da.wav,9
clip_1984c2127.wav,1
clip_9781291d8.wav,3
clip_1571a4ac3.wav,6
clip_aebebec59.wav,2
clip_ea09be3b4.wav,9
clip_d41c8b8cb.wav,1
clip_0bc7000e8.wav,8
clip_c1ef9216d.wav,8
clip_93fdcef4a.wav,4
clip_d4b68c128.wav,2
clip_59bbf558f.wav,4
clip_04c5c6ec2.wav,3
clip_288ddca51.wav,1
clip_9b109d0a8.wav,10
clip_158702c50.wav,5
clip_c9e095edd.wav,1
clip_7a449badc.wav,5
clip_b91979057.wav,5
clip_724b3d352.wav,7
clip_201b8ea8c.wav,1
clip_4b1d7cf77.wav,6
clip_0f00bbe94.wav,7
clip_f83ea8f9c.wav,4
clip_4c841590a.wav,5
clip_3d72d0858.wav,6
clip_8fafce8c5.wav,3
clip_785301b4e.wav,0
clip_b5f9a4c38.wav,9
clip_04152fa33.wav,4
clip_7974e0bd3.wav,6
clip_0d9f556f0.wav,6
clip_006b89868.wav,3
clip_003298107.wav,2
clip_36db4b838.wav,6
clip_f2183f7f6.wav,5
clip_c20ae84e6.wav,5
clip_f8d48ea3a.wav,6
clip_231b994ce.wav,6
clip_b104d11d3.wav,5
clip_772ea04b3.wav,6
clip_afae456e4.wav,5
clip_27208eb1c.wav,8
clip_6bcc22ff2.wav,4
clip_b7adc547e.wav,5
clip_ea0a4f76c.wav,10
clip_7ab641c56.wav,9
clip_a47ea3b92.wav,5
clip_ac2d90b0a.wav,3
clip_537c796a5.wav,5
clip_eff248a38.wav,3
clip_83cda29f5.wav,1
clip_bd34aae58.wav,6
clip_69f8b1662.wav,6
clip_5ceafe907.wav,6
clip_10d81f1d9.wav,6
clip_bfbd922a4.wav,8
clip_98e8961b7.wav,5
clip_02ea8f756.wav,1
clip_f9437f9ab.wav,9
clip_42b35020f.wav,9
clip_25cc1c845.wav,6
clip_ae16eea7d.wav,6
clip_36ab8aa01.wav,2
clip_6b5dc36a1.wav,0
clip_d0d92b26c.wav,6
clip_329efe864.wav,3
clip_ef3c1f5ea.wav,9
clip_68a44df70.wav,6
clip_df877830a.wav,4
clip_70a9c4182.wav,3
clip_89ab9d949.wav,6
clip_c63128fee.wav,5
clip_fb2ecca55.wav,5
clip_b5dfe1eb4.wav,5
clip_a74e3b56e.wav,1
clip_e1eb06056.wav,6
clip_77c442948.wav,9
clip_5bd25bb57.wav,9
clip_3435502c4.wav,6
clip_db742ad20.wav,5
clip_2db5914ec.wav,7
clip_ebb3852ec.wav,6
clip_e8b30a95a.wav,1
clip_9938bf950.wav,1
clip_f5943a4c7.wav,3
clip_891b75d03.wav,3
clip_22e16f29f.wav,10
clip_06e93905a.wav,3
clip_6c2e67e2c.wav,0
clip_5beeec4e3.wav,6
clip_aff69a6e4.wav,3
clip_1efbf75cd.wav,1
clip_3d9ff1817.wav,1
clip_80bfaa7b7.wav,9
clip_138de2990.wav,3
clip_a555421f5.wav,6
clip_ea1fbc8c3.wav,9
clip_6d5303d24.wav,0
clip_adbf7f17e.wav,2
clip_5ff569ba8.wav,6
clip_4dcf402a5.wav,5
clip_d3d5271d8.wav,5
clip_e07dc8825.wav,2
clip_a4a84d0af.wav,10
clip_c8fb1638d.wav,5
clip_d187c0c5f.wav,4
clip_0dda92a35.wav,10
clip_ffc715e2e.wav,10
clip_940b3af55.wav,7
clip_2952435bc.wav,4
clip_768babd46.wav,4
clip_31f3e601c.wav,10
clip_81ac6f71b.wav,3
clip_72062b217.wav,7
clip_ce73d1038.wav,6
clip_0cc8de86d.wav,10
clip_ceadaa424.wav,8
clip_af6b8cb3c.wav,0
clip_17467b292.wav,6
clip_0b0020806.wav,7
clip_4c0c28886.wav,5
clip_82627dc2c.wav,4
clip_a6f365193.wav,8
clip_2e41ff922.wav,5
clip_0dcb889b6.wav,6
clip_5f2de626e.wav,5
clip_437eba3a9.wav,4
clip_6d0fd9d11.wav,4
clip_685bd936d.wav,4
clip_dc2a23ee4.wav,3
clip_c049ff8f2.wav,5
clip_402dd157d.wav,4
clip_86b38cdf5.wav,1
clip_bf1d8cccc.wav,6
clip_7603fed12.wav,4
clip_23e79e0d4.wav,0
clip_08f6e5d87.wav,1
clip_a6e34f916.wav,7
clip_7d3617a4f.wav,6
clip_1b05a0597.wav,8
clip_20c0b4280.wav,3
clip_5dea4702f.wav,10
clip_d7d3ca4ab.wav,3
clip_a96ef5721.wav,3
clip_760f6f009.wav,3
clip_7863734a4.wav,8
clip_3a295c5a3.wav,2
clip_d58426780.wav,9
clip_c4ee72658.wav,3
clip_2372f8a4a.wav,0
clip_f30dec294.wav,9
clip_9e5e691b3.wav,3
clip_d8fc39c4e.wav,5
clip_386d1dc40.wav,0
clip_cebfc241a.wav,1
clip_0c5b7791e.wav,4
clip_e6754f678.wav,0
clip_b4a90497c.wav,3
clip_1618711b4.wav,6
clip_b9bad841d.wav,8
clip_66c3af94f.wav,3
clip_1fd06e778.wav,5
clip_41cb80338.wav,3
clip_94bec2deb.wav,0
clip_98a315bcf.wav,1
clip_b2e80c485.wav,10
clip_5581d0b46.wav,8
clip_49a2e25fb.wav,9
clip_348133919.wav,6
clip_0cec48fa2.wav,6
clip_d0ba1fbc2.wav,7
clip_7a6f42483.wav,6
clip_faa10c4c4.wav,6
clip_0091d5938.wav,6
clip_610e43740.wav,5
clip_7ac0ce024.wav,5
clip_f81fed706.wav,7
clip_a65ea71ba.wav,10
clip_97eb4d12d.wav,9
clip_fef0d9567.wav,6
clip_00d109e04.wav,3
clip_16119c9d8.wav,9
clip_32e2e7e20.wav,9
clip_e18b15602.wav,0
clip_ce7f854ec.wav,1
clip_09f9ff9b4.wav,6
clip_fab6daaff.wav,0
clip_cf7902e43.wav,6
clip_18289cc68.wav,6
clip_0db45d409.wav,8
clip_a910be0ca.wav,6
clip_46dfcbcd5.wav,6
clip_78f80e729.wav,10
clip_82ab33088.wav,4
clip_e16f19331.wav,6
clip_8d77b3c9a.wav,3
clip_66d9d261b.wav,9
clip_e979d5f04.wav,3
clip_bec8c10ca.wav,10
clip_c6bb97137.wav,4
clip_1c19d44cb.wav,2
clip_009438daf.wav,6
clip_d748ee6fe.wav,6
clip_b5c19cfe2.wav,6
clip_3c317aa51.wav,6
clip_96170dd61.wav,2
clip_d35cc37f5.wav,6
clip_03125b1c3.wav,5
clip_5f68e4025.wav,7
clip_2dd4fa855.wav,9
clip_e0ded7640.wav,5
clip_1f5085a07.wav,1
clip_115b88d73.wav,1
clip_2c92f6f5c.wav,5
clip_999473750.wav,4
clip_c529d5b56.wav,2
clip_b9978848c.wav,6
clip_2a96e965c.wav,1
clip_2ceed33f3.wav,3
clip_4ae785020.wav,9
clip_412408aae.wav,4
clip_392c80e8f.wav,7
clip_ad70beb48.wav,0
clip_c0f1a0e7e.wav,5
clip_7b3d258c2.wav,9
clip_a8c0d4207.wav,9
clip_9f79fa4f6.wav,1
clip_64a5af98a.wav,9
clip_0b192e8c9.wav,6
clip_3a7cc54c0.wav,2
clip_e4142ce12.wav,0
clip_3ba720995.wav,3
clip_85bdf544e.wav,10
clip_4ae938dcc.wav,5
clip_170889f84.wav,8
clip_4d27572b6.wav,8
clip_27f354ab9.wav,9
clip_3772b6d19.wav,6
clip_aeb136652.wav,0
clip_604d0a39e.wav,6
clip_b4cfa728b.wav,7
clip_953045e61.wav,4
clip_4ab003b7c.wav,9
clip_652097e11.wav,8
clip_ee6bfefdb.wav,2
clip_03996355f.wav,4
clip_454de5d2f.wav,5
clip_9a6d25ad6.wav,7
clip_b8a62fe45.wav,9
clip_aee43a113.wav,6
clip_e8a748e19.wav,6
clip_75ae81461.wav,2
clip_7574d8828.wav,9
clip_b7015bcaa.wav,2
clip_76f7cad7d.wav,8
clip_bc06dea62.wav,6
clip_d44aff8d2.wav,10
clip_ae2803955.wav,5
clip_98a56961a.wav,3
clip_f278ba27d.wav,1
clip_a45acf327.wav,5
clip_a7442ac44.wav,9
clip_b25d66c59.wav,8
clip_ae011f50d.wav,0
clip_3cf33d28b.wav,9
clip_7bf5204b7.wav,1
clip_743a33dd5.wav,5
clip_f177fa70f.wav,6
clip_d45b456f9.wav,8
clip_fa5350bc8.wav,2
clip_57984802a.wav,5
clip_1201a854b.wav,2
clip_cbbd4b45a.wav,0
clip_d163e45f0.wav,6
clip_2445d7461.wav,3
clip_970d5d258.wav,2
clip_f788b3ce1.wav,7
clip_c0c90f8fe.wav,2
clip_3e45ea911.wav,9
clip_cd52b41a2.wav,10
clip_e928e37d9.wav,4
clip_72b99167a.wav,0
clip_70f19b701.wav,9
clip_0fd3b94fa.wav,2
clip_d61d9afb5.wav,10
clip_0e88fc4d5.wav,3
clip_508e93da9.wav,1
clip_f6bc55c0b.wav,9
clip_be02e964f.wav,3
clip_9ff63d433.wav,1
clip_91c2bb48f.wav,2
clip_0a56517db.wav,3
clip_1cbad5cd4.wav,6
clip_5bb305587.wav,4
clip_2e48af9f2.wav,7
clip_72d48edbe.wav,8
clip_d7d1936ba.wav,0
clip_79c935fbf.wav,3
clip_429401131.wav,5
clip_a263adbb5.wav,9
clip_0ee322ffb.wav,6
clip_da8f0a7de.wav,4
clip_88cf0726e.wav,10
clip_b21e3075e.wav,2
clip_8b324cf39.wav,3
clip_d792e71b5.wav,1
clip_9341d49f2.wav,10
clip_d01603afa.wav,6
clip_4911733f9.wav,9
clip_925980c96.wav,9
clip_886631cfa.wav,6
clip_0018489ca.wav,0
clip_adcb3bdd1.wav,5
clip_a5ec93313.wav,8
clip_d009885a3.wav,7
clip_74de39af5.wav,0
clip_d229f3263.wav,1
clip_2c45bc95c.wav,1
clip_111628ee9.wav,1
clip_f01a9af6f.wav,4
clip_8ba3a683b.wav,9
clip_4046bd632.wav,9
clip_0b7532d79.wav,9
clip_c95abff2b.wav,3
clip_293817d7d.wav,8
clip_bbe5c0d26.wav,1
clip_311663997.wav,10
clip_b1ea8287b.wav,2
clip_227be929c.wav,8
clip_305693059.wav,4
clip_c3da6edc8.wav,10
clip_64ca3ee43.wav,9
clip_dc5eb2534.wav,4
clip_5daee8a96.wav,4
clip_ab1cab7f0.wav,6
clip_929f41468.wav,0
clip_860f0be5a.wav,9
clip_612fd04c1.wav,5
clip_2978f07db.wav,9
clip_3f2db4b61.wav,8
clip_b0e9a1b22.wav,5
clip_cada12d0d.wav,1
clip_6f851e7da.wav,9
clip_300dcf6f1.wav,6
clip_f89a7c2c6.wav,3
clip_ff073c42f.wav,6
clip_78592ad8b.wav,7
clip_76e67f413.wav,5
clip_1e9317637.wav,9
clip_a48c5d968.wav,10
clip_3b8c74aed.wav,10
clip_3fff7f8cd.wav,6
clip_15792f6ae.wav,10
clip_32ec9ab9c.wav,2
clip_67a97d035.wav,5
clip_dc2cc1e56.wav,1
clip_0810f37a6.wav,8
clip_c6d97ee04.wav,7
clip_62575eabd.wav,3
clip_b4f5364ab.wav,3
clip_65475ea7d.wav,4
clip_7f5dc7f3a.wav,8
clip_10c202ca5.wav,8
clip_bf53ae52c.wav,6
clip_10c0f9589.wav,9
clip_314ff4a21.wav,2
clip_22ac99c1a.wav,6
clip_8dc6212e7.wav,8
clip_45ef0a220.wav,2
clip_8e9b3ddd0.wav,2
clip_fb33c6bae.wav,2
clip_de50d7bab.wav,9
clip_45f07c9a5.wav,10
clip_b4a50b7af.wav,10
clip_fb87c7b0e.wav,9
clip_0745d4041.wav,0
clip_84f5f21ce.wav,10
clip_32a83fcea.wav,2
clip_4361eaed3.wav,6
clip_df0bd4ae0.wav,8
clip_9a9161633.wav,5
clip_d17e0832e.wav,3
clip_17cc38153.wav,6
clip_c79740333.wav,6
clip_d85cfffc9.wav,10
clip_2307df0a9.wav,5
clip_a9844ff11.wav,5
clip_4d293b0b2.wav,0
clip_764f1b85d.wav,8
clip_2df6f1a2d.wav,8
clip_3857d3e8e.wav,2
clip_4c680b6dc.wav,5
clip_08e13c68c.wav,5
clip_bf550ae75.wav,8
clip_9948f5003.wav,10
clip_fbe5cbe21.wav,5
clip_ab11aaac3.wav,9
clip_11726d4f2.wav,1
clip_5313b58b4.wav,8
clip_1a5b3ec0f.wav,5
clip_175a2d032.wav,4
clip_26aa7ad23.wav,6
clip_b794c5421.wav,9
clip_97a6cb577.wav,4
clip_64b4e2f8a.wav,9
clip_814d336a5.wav,8
clip_425759352.wav,9
clip_a7d9291e6.wav,3
clip_683eb1b9b.wav,6
clip_ea6f4e9b6.wav,8
clip_371ff0995.wav,6
clip_f461d70b6.wav,8
clip_4f04842e4.wav,8
clip_0424d5428.wav,9
clip_e0a07741a.wav,9
clip_042f5d10f.wav,9
clip_c0ebdad9d.wav,3
clip_f88e1d1f4.wav,8
clip_d389a5128.wav,3
clip_3b904c545.wav,5
clip_a59478b9f.wav,9
clip_902f70349.wav,1
clip_1ee5a4784.wav,3
clip_6f3922dd0.wav,1
clip_3e88fed3d.wav,10
clip_d18e7e9e3.wav,4
clip_5d974664c.wav,7
clip_25bc7cbc9.wav,7
clip_b4275d807.wav,6
clip_7a73b07c8.wav,3
clip_437cf16f6.wav,7
clip_260ac1963.wav,6
clip_be1352dd8.wav,6
clip_d78cf18bc.wav,6
clip_a6a9bd6fe.wav,2
clip_83af36722.wav,6
clip_cbac0325b.wav,6
clip_ebc0d0993.wav,6
clip_853380cc4.wav,10
clip_c17868c1a.wav,8
clip_53a9a00f4.wav,2
clip_61eca6f32.wav,9
clip_818db5f2e.wav,6
clip_ee535d15a.wav,9
clip_31174400a.wav,0
clip_82747f189.wav,7
clip_765396c69.wav,5
clip_78e90c8dc.wav,10
clip_af7e59a1a.wav,5
clip_7e3842114.wav,5
clip_36c8b7ffd.wav,6
clip_10612953b.wav,6
clip_a489b57a2.wav,0
clip_5ab3353f4.wav,2
clip_fba67303f.wav,5
clip_806ecc9a7.wav,5
clip_a556e26b0.wav,7
clip_9895326dc.wav,10
clip_f4ebd0b3e.wav,5
clip_756498f94.wav,0
clip_a2fc6efa7.wav,4
clip_17cb1a6ca.wav,3
clip_6ff1d57cd.wav,3
clip_17b918805.wav,7
clip_7a3390c54.wav,3
clip_90fb03371.wav,2
clip_52c238bb2.wav,8
clip_f583b9bce.wav,1
clip_1ab8c3b26.wav,4
clip_c2226f714.wav,10
clip_e4c967f91.wav,9
clip_a6241b813.wav,5
clip_5a22d1444.wav,4
clip_bf0b2aecd.wav,10
clip_276a2be56.wav,9
clip_f9a959b72.wav,3
clip_2db7bf39b.wav,3
clip_fea4acc43.wav,7
clip_3beeeeeb1.wav,1
clip_c9b4a6667.wav,6
clip_8c16f7ddd.wav,6
clip_2c8abbc04.wav,9
clip_53e15273e.wav,6
clip_47367c744.wav,9
clip_f970b84e8.wav,0
clip_979bc3f3f.wav,3
clip_9ce5d92de.wav,8
